ID_BB_UNIQUE,U3_COMPANY_NUMBER,Company_name,ticker,INDUSTRY_SECTOR_NUM,INDUSTRY_SECTOR,INDUSTRY_GROUP_NUM,INDUSTRY_GROUP,INDUSTRY_SUBGROUP_NUM,INDUSTRY_SUBGROUP
EQ0000000010402843,93183,Sevan Drilling AS,SEVDR NO,13,Energy,1310,Oil & Gas,131011,Oil & Gas Services & Equip
EQ0000000010432216,72547,Giss,GISS RU,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000010440012,52621,Venerable Ventures Ltd,VLV/H CN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000010454312,56444,Gia Dinh Water Supply JSC,GDW VN,20,Utilities,2010,Utilities,201011,Gas & Water Utilities
EQ0000000010459305,124239,SunCoke Energy Inc,SXC US,18,Materials,1810,Materials,181015,Metals & Mining
EQ0000000010472087,196509,Prolight Diagnostics AB,PRLD SS,16,Health Care,1610,Health Care,161012,Medical Equipment & Devices
EQ0000000010485601,193956,Reata Pharmaceuticals Inc,RETA US,16,Health Care,1610,Health Care,161010,Biotech & Pharma
EQ0000000010527407,92151,Camelot Information Systems Inc,CIS US,19,Technology,1911,Software & Tech Services,191111,Technology Services
EQ0000000010528161,72625,Trust International Insurance Co,TRUST PS,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000010528185,72626,Palestine Islamic Bank,ISBK PS,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000010559109,41827,SP Bancorp Inc,SPBC US,14,Financials,1410,Banking,141010,Banking
EQ0000000010570484,72575,Russian Navigation Technologies OJSC,RNAV RM,19,Technology,1910,Tech Hardware & Semiconductors,191010,Technology Hardware
EQ0000000010589389,72812,Rabya Landscaping,RABY EY,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000010590153,54661,Metaliko Resources Ltd,MKO AU,18,Materials,1810,Materials,181015,Metals & Mining
EQ0000000010594238,54662,Suzhou Jinfu Technology Co Ltd,300128 CH,19,Technology,1910,Tech Hardware & Semiconductors,191010,Technology Hardware
EQ0000000010606651,195876,An Giang Fruit-Vegetables & foodstuff JSC,ANT VN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000010619280,195870,Grandpoint Capital Inc,GPNC US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000010630601,200088,BBS Ltd,BBS BG,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000010666644,52803,Geomega Resources Inc,GMA CN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000010692691,26791,Advanced Echem Materials Co Ltd,4749 TT,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000010905516,26821,Baribunma Holdings Ltd,BBA AU,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000010942104,26867,Pegmont Mines Ltd,PMI AU,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000010942628,73009,Metalloplastmass,MTPL RU,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000017136306,125057,Univert Food Industries,UNFO EY,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0000000017139346,93081,Etalon Group PLC,ETLN LI,15,Real Estate,1510,Real Estate,151010,Real Estate Owners & Developers
EQ0000000017172137,124765,Aksel Enerji Yatirim Holding AS,AKSEL TI,14,Financials,1411,Financial Services,141110,Asset Management
EQ0000000017195802,93040,ECL SA,ECL PW,10,Communications,1011,Telecommunications,101110,Telecommunications
EQ0000000017238174,93564,El Sendero Forestal SA,PAT ED,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000017290353,93487,Royal Merchant Banking & Finance Ltd,RMBFI NK,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000017290537,93461,Annapurna Bikas Bank Ltd,ABBL NK,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000017293930,93346,Annapurna Finance Co Ltd,AFC NK,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000017294094,93400,Oriental Hotel Ltd,OHL NK,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000017294266,93304,Gorkha Finance Ltd,GFLK NK,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000017294274,93310,Samjhana Finance Co Ltd,SFC NK,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000017295954,125034,Danks Europejskie Centrum Doradztwa Podatkowego SA,DNS PW,17,Industrials,1711,Industrial Services,171111,Commercial Support Services
EQ0000000017300574,93243,BIOMAX SA,BIM PW,18,Materials,1810,Materials,181011,Construction Materials
EQ0000000017304743,93410,Nepal Khadya Udhyog Ltd,NKU NK,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000017304799,93489,United Insurance Co Nepal Ltd,UIC NK,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000017337832,93449,Diprox Development Bank,DDBL NK,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000017348549,93707,Swarnamahal Financial Services PLC,SFS SL,14,Financials,1410,Banking,141010,Banking
EQ0000000017363194,124003,Brasil Pharma SA,BPHA3 BZ,12,Consumer Staples,1211,Retail & Wholesale - Staples,121111,Retail - Consumer Staples
EQ0000000017387810,93285,New World Oil and Gas PLC,NEW LN,13,Energy,1310,Oil & Gas,131010,Oil & Gas Producers
EQ0000000017398993,125474,Essar Shipping Ltd,ESL IN,17,Industrials,1711,Industrial Services,171112,Transportation & Logistics
EQ0000000017427190,124849,Volatus Aerospace Inc,FLT CN,17,Industrials,1711,Industrial Services,171112,Transportation & Logistics
EQ0000000017494965,125389,Renaissance Oil Corp,ROE CN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000017504994,197838,Sub Sri Thai Property Fund,SSTPF TB,15,Real Estate,1510,Real Estate,151011,REIT
EQ0000000017515169,93668,Redwood Group Ltd/Taiwan,8426 TT,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000017623568,124026,Orient Garments PLC,OGL SL,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0000000017627148,93793,Asia Euro Oil PLC,AEY GR,13,Energy,1310,Oil & Gas,131010,Oil & Gas Producers
EQ0000000017628380,93819,i3D SA,I3D PW,19,Technology,1910,Tech Hardware & Semiconductors,191010,Technology Hardware
EQ0000000017674945,93821,Connex Invest PLC,S9R GR,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000017677437,164794,Xunlei Ltd,XNET US,19,Technology,1911,Software & Tech Services,191110,Software
EQ0000000017695559,124780,Cielo Waste Solutions Corp,CMC CN,17,Industrials,1711,Industrial Services,171111,Commercial Support Services
EQ0000000017746190,201308,Ningxia Baofeng Energy Group Co Ltd,600989 CH,18,Materials,1810,Materials,181010,Chemicals
EQ0000000017897015,123944,Enikon AD Loznica,ENKN SG,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000017926837,199600,Cogelec SACA,ALLEC FP,19,Technology,1910,Tech Hardware & Semiconductors,191010,Technology Hardware
EQ0000000018100337,191017,Ningbo Jifeng Auto Parts Co Ltd,603997 CH,11,Consumer Discretionary,1110,Consumer Discretionary Products,111011,Automotive
EQ0000000007317885,196268,Chongqing Construction Engineering Group Corp Ltd,600939 CH,17,Industrials,1711,Industrial Services,171113,Engineering & Construction
EQ0000000007339179,37320,LivingVentures Inc,LIVV US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007490357,56185,Bien Hoa Packaging JSC,SVI VN,18,Materials,1810,Materials,181012,Containers & Packaging
EQ0000000007524181,25827,Daesung Fine Tech Co Ltd,104040 KS,11,Consumer Discretionary,1110,Consumer Discretionary Products,111011,Automotive
EQ0000000007538192,124896,Bega Cheese Ltd,BGA AU,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0000000007556219,37640,Island Breeze International Inc,IBII US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007569805,68982,Sremski Hrast AD Morovic,SRHR SG,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007575434,37647,Four Star Holdings Inc,FSTH US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007625962,89864,Banco Mercantil Santa Cruz SA,BME1U VB,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007672301,37663,Flurida Group Inc,FLUG US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007687420,69219,MAD Amon Expres AD Budva,MAEX ME,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007688500,69408,Radvent AD Niksic,ZERA ME,18,Materials,1810,Materials,181014,Steel
EQ0000000007688788,69266,NK Broker AD Niksic,NKBR ME,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007689096,69385,Veleprodaja AD Niksic,VELE ME,12,Consumer Staples,1211,Retail & Wholesale - Staples,121110,Wholesale - Consumer Staples
EQ0000000007689264,69237,Mladost AD Bijelo Polje,MLAD ME,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007689540,69108,Dinamik Trade AD Podgorica,DINT ME,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007690300,69223,Magnat Osiguranje AD Podgorica,MAOS ME,14,Financials,1412,Insurance,141210,Insurance
EQ0000000007690412,69276,Obnova Premis TD Herceg Novi,OBPR ME,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007691456,68995,Delta Osiguranje AD U Osnivanju Podgorica,1DEOS ME,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007691688,69049,Senzal AD Podgorica U Osnivanju,1SENZ ME,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007701425,195895,Genseq Ltd,GESNF US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007769618,37687,Pioneer Power Solutions Inc,PPSI US,17,Industrials,1710,Industrial Products,171012,Electrical Equipment
EQ0000000007777181,37696,Entest Group Inc,ETNI US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007806557,37755,Sylios Corp,UNGS US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007812648,192559,Moraca AD Podgorica,MOCB ME,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007819425,131779,Portola Pharmaceuticals Inc,PTLA US,16,Health Care,1610,Health Care,161010,Biotech & Pharma
EQ0000000007822394,69926,Manazel Holding Co KSC,MANAZEL KK,15,Real Estate,1510,Real Estate,151010,Real Estate Owners & Developers
EQ0000000007829839,69927,Global Investment & Exploration AG,0AUN GR,17,Industrials,1711,Industrial Services,171111,Commercial Support Services
EQ0000000007842450,69574,Brodcanka Makedonski Brod,BRDC MS,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007842458,69576,Brik Berovo,BRIK MS,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007842482,69581,Butel Skopje,BUTE MS,11,Consumer Discretionary,1111,Consumer Discretionary Services,111110,Consumer Services
EQ0000000007842566,69600,Eksko Trejd AD Skopje,EKSK MS,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007842602,69608,EVN Makedonija AD Skopje,ESM MS,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007842630,69614,Evropa AD Skopje,EVRO MS,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0000000007842678,69625,Goce Delcev Skopje,GDST MS,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007842702,69631,Gradezen institut Makedonija AD Skopje,GIMS MS,17,Industrials,1711,Industrial Services,171113,Engineering & Construction
EQ0000000007842838,69505,RZ Inter-Transsped Skopje,RZIT MS,17,Industrials,1711,Industrial Services,171111,Commercial Support Services
EQ0000000007842954,69685,Knauf Radika Debar,KNUF MS,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007843014,69697,AD Utt Makedonija Bitola,MABI MS,11,Consumer Discretionary,1111,Consumer Discretionary Services,111111,Leisure Facilities & Services
EQ0000000007843098,69714,Makmetal Skopje,MKMT MS,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007843170,69728,MZT FOP Skopje,MZFP MS,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007843238,69745,Ograzden Skopje,OGRZ MS,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007843298,69759,Trikotaza Pelister Bitola,PELI MS,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0000000007843382,69780,Potenca Assets Management Skopje,PTNC MS,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007843390,69782,Rade Koncar Aparatna tehnika AD Skopje,RADE MS,17,Industrials,1710,Industrial Products,171012,Electrical Equipment
EQ0000000007843482,69800,Skenpoint Skopje,SKEN MS,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007843522,69810,Granteks Skopje,SNSN MS,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007843710,69847,Novi Triglav AD Skopje,TRGL MS,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007843858,69877,Zivinokoop AD Skopje,ZKOP MS,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007843862,69878,ZK Kicevo Kicevo,ZKKC MS,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007850291,199215,Zuora Inc,ZUO US,19,Technology,1911,Software & Tech Services,191110,Software
EQ0000000007851031,37913,MoneyOnMobile Inc,MOMT US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007905295,89937,Inverfin SAECA,INV PN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007922150,56200,PetroVietnam Nhon Trach 2 Power JSC,NT2 VN,20,Utilities,2010,Utilities,201010,Electric Utilities
EQ0000000007923938,93269,Pure Iron Plant OJSC,MQER AY,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000007983018,25897,Tplex Co Ltd,081150 KS,18,Materials,1810,Materials,181014,Steel
EQ0000000008126909,17652,Yu Tak International Holdings Ltd,8048 HK,19,Technology,1911,Software & Tech Services,191111,Technology Services
EQ0000000008148588,25916,HNK Machine Tool Co Ltd,101680 KS,17,Industrials,1710,Industrial Products,171013,Machinery
EQ0000000008214831,70197,Banka Celje DD Bancna Skupina Banke Celje,BCER SV,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000008396207,70511,Erozija AD Valjevo,EROZ SG,17,Industrials,1711,Industrial Services,171113,Engineering & Construction
EQ0000000008442233,38321,Ad Systems Communications Inc,ADSYQ US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000008466140,130192,AmREIT Inc,AMRE US,15,Real Estate,1510,Real Estate,151011,REIT
EQ0000000008571523,133563,Ampvolts Ltd,AMPVOLTS IN,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111211,Retail - Discretionary
EQ0000000008719657,70609,TNK-Yaroslavl,TNYA RU,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000008719797,129972,Gazpromneft-Yaroslavl,GNYA RU,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000008740174,128170,Grdemli JSC,GRDM GG,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000008740418,128192,TbilChemFarm JSC,TQFF GG,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000008740474,128199,Centraluri Supermarketi JSC,CSM GG,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000008740878,128225,Kutaisi Glass JSC,KMT GG,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000008742366,70617,Braemar UK Agricultural Land PLC,3350370Z LN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000008742622,128280,Tbilmargarinmretsvi JSC,TBMM GG,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000008812349,26024,World Union Group Inc,002285 CH,15,Real Estate,1510,Real Estate,151012,Real Estate Services
EQ0000000008868829,26058,Vipul Impex & Infrabuild Ltd,VIPUL IN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000008869449,56234,Dong Nai Tourist JSC,DNT VN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000033111976,190597,Pangaea Logistics Solutions Ltd,PANL US,17,Industrials,1711,Industrial Services,171112,Transportation & Logistics
EQ0000000033127933,163731,Dzhei Ti Interneshnl Ukraina PJSC,JTIU UZ,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000033301440,164609,CSA Holdings Inc,CSAXQ US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000033324955,164234,Fevolution Innovation Inc,7403 TT,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000033325885,164270,Mortech Corp,7419 TT,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000033420294,163883,Hoteli Zlatni Rat DD,HZLA CZ,11,Consumer Discretionary,1111,Consumer Discretionary Services,111111,Leisure Facilities & Services
EQ0000000033508247,165006,MicroLin Bio Inc/Old,MCLB US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000033745721,206338,Trifork Group AG,TRIFOR DC,19,Technology,1911,Software & Tech Services,191110,Software
EQ0000000034237208,214435,FIMMCK/CKD - Macquarie Asset Management Mexico SA de CV,FIMMCK09 MM,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000034258363,214441,RCOCB/CKD - Red de Carreteras de Occidente SAPI de CV,RCOCB09 MM,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000034399196,164232,boohoo Group PLC,DEBS LN,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111212,E-Commerce Discretionary
EQ0000000034519273,164211,Stebnyk Polimineral,POLMIN UZ,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000034684614,164490,Safestay PLC,SSTY LN,11,Consumer Discretionary,1111,Consumer Discretionary Services,111111,Leisure Facilities & Services
EQ0000000034767005,164489,Ares Management Corp,ARES US,14,Financials,1411,Financial Services,141110,Asset Management
EQ0000000034961744,164598,Parsley Energy Inc,PE US,13,Energy,1310,Oil & Gas,131010,Oil & Gas Producers
EQ0000000035033995,164408,Merex JSC,MRX MO,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000035034217,190679,ARTS Group Co Ltd,603017 CH,17,Industrials,1711,Industrial Services,171113,Engineering & Construction
EQ0000000035084219,191680,Shannon Semiconductor Technology Co Ltd,300475 CH,17,Industrials,1711,Industrial Services,171110,Industrial Support Services
EQ0000000035085797,164676,Adam Investments PLC,AINV SL,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0000000035099706,191906,Henan Kedi Dairy Co Ltd,002770 CH,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0000000035114910,164470,Advanced Health Ltd,AVL SJ,16,Health Care,1610,Health Care,161011,Health Care Facilities & Svcs
EQ0000000035118193,191519,Xinjiang Xuefeng Sci-Tech Group Co Ltd,603227 CH,17,Industrials,1711,Industrial Services,171113,Engineering & Construction
EQ0000000035130668,190798,Fujian Ideal Jewellery Industrial Co Ltd,002740 CH,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0000000035143541,190965,Chongqing Sansheng Industrial Co Ltd,002742 CH,18,Materials,1810,Materials,181011,Construction Materials
EQ0000000035162982,165103,Westlake Chemical Partners LP,WLKP US,18,Materials,1810,Materials,181010,Chemicals
EQ0000000035165508,196174,Aligera AB publ,ALIRAB SS,20,Utilities,2010,Utilities,201010,Electric Utilities
EQ0000000035187628,165451,Atento SA,ATTOF US,19,Technology,1911,Software & Tech Services,191111,Technology Services
EQ0000000035220619,191341,Beijing Dahao Technology Corp Ltd,603025 CH,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0000000035220655,190665,Sunflower Pharmaceutical Group Co Ltd,002737 CH,16,Health Care,1610,Health Care,161010,Biotech & Pharma
EQ0000000035302052,198621,Penyao Environmental Protection Co Ltd,300664 CH,17,Industrials,1711,Industrial Services,171113,Engineering & Construction
EQ0000000032085954,163303,LPK Robotics Co Ltd,183350 KS,17,Industrials,1710,Industrial Products,171013,Machinery
EQ0000000032092362,163304,Dalat Tourist JSC,0882369D VN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000032148325,163433,Stellar Capital Services Ltd,STCS IN,14,Financials,1410,Banking,141010,Banking
EQ0000000032260148,164838,BIT Mining Ltd,BTCM US,14,Financials,1411,Financial Services,141110,Asset Management
EQ0000000032283012,199457,Formet Metal ve Cam Sanayi AS,FORMT TI,11,Consumer Discretionary,1110,Consumer Discretionary Products,111012,Home Construction
EQ0000000032555898,190162,Upland Software Inc,UPLD US,19,Technology,1911,Software & Tech Services,191110,Software
EQ0000000032580183,163496,Nicstech Co Ltd,063840 KS,19,Technology,1911,Software & Tech Services,191110,Software
EQ0000000032585703,163792,SGA Solutions Co Ltd,184230 KS,19,Technology,1911,Software & Tech Services,191110,Software
EQ0000000032621621,164032,Intrawest Resorts Holdings Inc,SNOW US,11,Consumer Discretionary,1111,Consumer Discretionary Services,111111,Leisure Facilities & Services
EQ0000000032651586,163586,International Dry Ice Co,DIFC EY,12,Consumer Staples,1210,Consumer Staple Products,121011,Beverages
EQ0000000032655702,163520,Taiming Assurance Broker Co Ltd,5878 TT,NULL,NULL,NULL,NULL,NULL,NULL
